Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
35, Eco3102, 2702, 10102.83, 322.3, 144.1, 0.0
35, Eco3226, 63089, 11261.82, 427.9, 182.4, 0.0
35, Eco3441, 12813, 13051.23, 473.2, 210.8, 0.0
35, Eco4036, 10187, 6170.28, 247.6, 101.7, 0.0
35, Eco4072, 8627, 8154.97, 302.1, 129.6, 0.0
35, Eco4102, 10771, 9245.05, 327.4, 147.1, 0.0
35, Eco4133, 2167, 9037.46, 343.5, 152.9, 0.0
35, Eco4226, 50645, 10007.48, 416.9, 168.2, 0.0
35, Eco4441, 11394, 11711.24, 468.6, 199.8, 0.0
35, Eco5036, 518, 6605.30, 215.7, 99.6, 0.0
35, Eco5102, 1704, 10889.84, 330.8, 163.3, 0.0
35, Eco5133, 2095, 8401.12, 316.6, 130.2, 0.0
35, Eco5226, 79038, 9822.59, 386.1, 158.0, 0.0
35, Eco5441, 24346, 10541.07, 448.3, 187.9, 0.0
35, Eco6036, 416, 4736.00, 218.3, 80.7, 0.0
35, Eco6133, 718, 8579.67, 319.8, 135.4, 0.0
35, Eco6226, 14221, 9066.86, 376.1, 147.8, 0.0
35, Eco6441, 112, 9569.53, 426.8, 165.3, 0.0
35, Eco7133, 1393, 11630.37, 371.9, 153.7, 0.0
35, Eco7226, 46751, 9924.86, 411.9, 161.8, 0.0
35, Eco7441, 8369, 11175.57, 430.0, 179.2, 0.0
40, Eco1072, 115584, 11807.70, 350.5, 152.3, 0.0
40, Eco1102, 62270, 12808.08, 375.0, 162.3, 0.0
40, Eco1133, 2042, 11332.90, 398.4, 155.9, 0.0
40, Eco1226, 20029, 12978.48, 436.7, 181.8, 0.0
40, Eco1441, 3597, 13935.29, 431.7, 203.7, 0.0
40, Eco2072, 474, 10760.20, 363.6, 140.9, 0.0
40, Eco2102, 25182, 10633.18, 361.1, 138.5, 0.0
40, Eco2133, 62492, 10883.23, 400.4, 150.4, 0.0
40, Eco2226, 140769, 11232.16, 418.6, 162.0, 0.0
40, Eco2441, 13252, 12943.65, 440.4, 190.7, 0.0
40, Eco3036, 4122, 7922.61, 267.7, 115.6, 0.0
40, Eco3072, 7998, 9236.71, 313.5, 131.7, 0.0
40, Eco3102, 2702, 10239.10, 328.6, 136.2, 0.0
