Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
45, Eco1072, 115584, 13102.18, 361.5, 156.7, 0.0
45, Eco1102, 62270, 13850.95, 392.7, 167.1, 0.0
45, Eco1133, 2042, 14743.79, 403.9, 159.5, 0.0
45, Eco1226, 20029, 15779.74, 433.6, 183.1, 0.0
45, Eco1441, 3597, 14144.38, 373.8, 174.3, 0.0
45, Eco2072, 474, 11923.92, 299.3, 122.6, 0.0
45, Eco2102, 25182, 12709.67, 318.3, 128.7, 0.0
45, Eco2133, 62492, 11538.03, 395.5, 153.9, 0.0
45, Eco2226, 140769, 13794.60, 416.8, 162.1, 0.0
45, Eco2441, 13252, 15017.23, 403.9, 169.4, 0.0
45, Eco3036, 4122, 8917.52, 240.3, 104.2, 0.0
45, Eco3072, 7998, 12281.20, 300.7, 124.9, 0.0
45, Eco3102, 2702, 12808.32, 317.7, 132.2, 0.0
45, Eco3226, 63089, 14693.70, 423.0, 171.4, 0.0
45, Eco3441, 12813, 15432.56, 399.0, 177.5, 0.0
45, Eco4036, 10187, 7075.04, 232.9, 96.2, 0.0
45, Eco4072, 8627, 9094.66, 299.5, 124.3, 0.0
45, Eco4102, 10771, 11077.98, 327.0, 139.3, 0.0
45, Eco4133, 2167, 10591.97, 355.4, 148.7, 0.0
45, Eco4226, 50645, 11780.53, 417.8, 163.5, 0.0
45, Eco4441, 11394, 13095.20, 420.9, 180.6, 0.0
45, Eco5036, 518, 6820.80, 227.7, 103.7, 0.0
45, Eco5102, 1704, 11068.44, 321.4, 146.3, 0.0
45, Eco5133, 2095, 9856.62, 316.7, 123.1, 0.0
45, Eco5226, 79038, 10597.61, 390.6, 150.9, 0.0
45, Eco5441, 24346, 11588.09, 414.3, 171.0, 0.0
45, Eco6036, 416, 5243.63, 215.7, 77.8, 0.0
45, Eco6133, 718, 9926.93, 332.8, 131.5, 0.0
45, Eco6226, 14221, 11321.99, 381.8, 144.8, 0.0
45, Eco6441, 112, 9700.97, 409.4, 152.6, 0.0
45, Eco7133, 1393, 10707.34, 391.0, 155.9, 0.0
45, Eco7226, 46751, 11971.34, 421.2, 158.3, 0.0
45, Eco7441, 8369, 13255.09, 411.9, 172.2, 0.0
50, Eco1072, 115584, 13314.96, 256.5, 118.4, 0.0
50, Eco1102, 62270, 14069.53, 287.6, 132.8, 0.0
50, Eco1133, 2042, 15329.21, 333.2, 137.1, 0.0
50, Eco1226, 20029, 15955.36, 343.2, 151.5, 0.0
50, Eco1441, 3597, 14684.03, 328.2, 157.6, 0.0
50, Eco2072, 474, 11813.03, 265.0, 102.5, 0.0
50, Eco2102, 25182, 12947.35, 284.1, 110.2, 0.0
50, Eco2133, 62492, 11663.03, 353.0, 137.4, 0.0
50, Eco2226, 140769, 14110.13, 349.4, 139.4, 0.0
50, Eco2441, 13252, 15061.85, 320.9, 143.3, 0.0
50, Eco3036, 4122, 8951.19, 197.4, 83.9, 0.0
50, Eco3072, 7998, 12538.91, 238.0, 98.3, 0.0
50, Eco3102, 2702, 13255.21, 270.0, 112.2, 0.0
